,Date,Bitcoin Difficulty,Ethereum Difficulty,Ripple Difficulty,Bitcoin Hashrate,Ethereum Hashrate,Ripple Hashrate,Bitcoin Mining Prob,Ethereum Mining Prob,Ripple Mining Prob,Bitcoin Avg. Transaction Value,Ethereum Avg. Transaction Value,Ripple Avg. Transaction Value,Bitcoin No. of Transactions,Ethereum No. of Transactions,Ripple No. of Transactions,Bitcoin Avg. Transaction Fee,Ethereum Avg. Transaction Fee,Ripple Avg. Transaction Fee
2423,2015-08-23,24.716991039926615,29.267753341529275,10.72194492406152,40.50457964369394,26.482680885205195,27.880072487191732,-13.13241371325783,-2.1892564076870427,-2.5743938162895366,7.820840879907344,5.076797496349925,8.641709066113805,11.455243384629144,8.340456012916183,8.044305406990638,-2.9917402522844534,-5.95609740327069,-2.8184232585835804
2424,2015-08-24,24.716991039926615,29.275656057864715,10.719383198355127,40.538183364572376,26.532415305486456,27.85015337698044,-13.05938857824294,-2.234926444520231,-2.6352645313765626,8.184513753033722,4.910092782822274,8.96264794774056,11.737771566123588,8.39660622842712,8.389359819906353,-3.079113882493042,-5.952243833954701,-3.158251203051766
2425,2015-08-25,24.716991039926615,29.274529515924307,10.719383198355127,40.537307020422475,26.507711799832023,27.853662160966024,-13.227723893062155,-2.320749063621717,-2.8387285247443264,8.196436811235028,4.683685574056457,9.218606116393214,11.710447572463863,8.408939605975984,8.618123909994678,-3.116770601931047,-6.119297918617867,-3.2441936328524905
2426,2015-08-26,24.716991039926615,29.351518013371138,10.719383198355127,40.51165725188374,26.561294663519902,27.805942019206697,-12.973943372286056,-2.4418471603275536,-3.4295968561838532,7.980707820869669,4.7922719659550355,8.953769294549454,11.717424278375535,8.332308352219117,8.343791731996841,-3.074775480894444,-6.194805471126012,-3.1796551117149194
2427,2015-08-27,24.716991039926615,29.410254098879502,10.661743404167277,40.54720222774755,26.555495520896862,27.70475902224178,-13.168407315905736,-2.484106969617436,-3.302257433807252,7.945555428253489,4.0346476349639735,8.760296220470051,11.694763571587643,8.628734566149145,7.924072324923417,-3.103317484233928,-6.319968614080018,-3.0078048547882603
2428,2015-08-28,24.716991039926615,29.46374150634546,10.640220903758994,40.50836536184827,26.596001800698648,27.740734289267888,-12.995730726470963,-2.5307411861317997,-3.387294476493164,8.061486866871327,4.298685785773694,9.067970030684457,11.697161853968955,8.467582690862903,8.137103389639302,-3.0726133178899486,-6.01986402162968,-3.2887619523323672
2429,2015-08-29,24.716991039926615,29.526787556172543,10.640220903758994,40.630325749326396,26.585314235263713,27.75969720888015,-13.078346491987555,-2.584948003968227,-3.3610155920293234,7.653020413804189,4.806697786929123,8.312871394342615,11.58365416237263,8.328209491748732,7.9724660159745655,-3.083471187861998,-6.45667965962192,-3.085656981081978
2430,2015-08-30,24.716991039926615,29.545131640977825,10.640220903758994,40.56568491676274,26.55265338662849,27.728861641060004,-13.078346491987555,-2.5613558219514063,-3.3696987146027846,7.509883061154913,4.71230113350614,7.745435610274381,11.494649471774984,8.427706024914702,7.903596289614301,-3.0878475624617967,-6.495645628155304,-3.0812901619156374
2431,2015-08-31,24.716991039926615,29.607012043763763,10.580047929491675,40.60328258784619,26.60753900135134,27.72494094944835,-13.073573213234896,-2.5523293261054345,-3.270169119255751,7.755338812846501,4.577315830351805,8.434246270595311,11.75275306036083,8.55564437779049,7.964503363551548,-3.0037644452512553,-6.276483502140279,-3.241632811990817
2432,2015-09-01,24.716991039926615,29.664614905879155,10.57717154818281,40.520918766846464,26.619079119702846,27.812606025899008,-13.013508972492247,-2.577021938695806,-3.2968373663379125,7.823245690685523,5.923704843528272,7.896924656268864,11.777257023813759,8.547334348328224,8.091933455979893,-3.116770601931047,-6.18020667170486,-3.160606916744225
2433,2015-09-02,24.716991039926615,29.745341426664638,10.57717154818281,40.59614134156511,26.59757659002272,27.842431971377753,-13.0454023362682,-2.6838455124053926,-3.313186504339442,7.669495251007694,4.256222452965097,7.999007213243955,11.9177637099741,8.555451903533328,7.962067308753666,-2.501036031717884,-6.18020667170486,-3.302257433807252
2434,2015-09-03,24.716991039926615,29.75383302836559,10.620229181949702,40.552014368171015,26.549627781672942,27.843455705127642,-13.097670764813957,-2.73029581004953,-3.4802405890026082,7.6787889981991535,4.998157772585143,8.461891875631148,11.76396429972317,8.471568013389962,8.027802848370312,-3.0057826094074924,-6.292569639891903,-3.4451492691913383
2435,2015-09-04,24.74747597543008,29.498146230907206,10.641416875867966,40.60299521404176,26.581147949475824,27.796588634715135,-13.078346491987555,-2.4781296655089764,-3.3843402645957323,7.798523053625206,3.681854839176972,8.341886969516187,11.550385012797276,8.637993891561942,8.002359546252707,-2.8949823704538478,-6.123853735153728,-3.5578511917075324
2436,2015-09-05,24.76557381905115,29.461261635446775,10.641416875867966,40.61244036784541,26.6499601693286,27.859099338451113,-13.13241371325783,-2.4236234213711016,-3.387294476493164,7.4377951216719325,3.6710718354639713,7.691200097522863,11.728609261370584,8.615951963439501,8.132412674500905,-2.954590330222816,-6.1469494499483766,-3.4326880487535263
2437,2015-09-06,24.76557381905115,29.472368188797283,10.647517943410643,40.59868859811483,26.685386828163892,27.891968023876828,-13.107474764910577,-2.4090573375045627,-3.3639015969184585,7.67786350067821,4.2702707119271945,8.409162447202533,11.572599046455846,8.616314282284044,8.695674048824253,-3.0078048547882603,-6.239925906406482,-4.414549826379441
2438,2015-09-07,24.76557381905115,29.477764400892323,10.665180838131088,40.5245057661135,26.663020091029733,27.872122460234184,-12.973943372286056,-2.4510851013124895,-3.3049785239216125,7.584264818389059,3.820170839795112,9.06357899058078,11.738585846408712,8.648572269472618,7.998671361015776,-2.864704011147587,-6.175387385268911,-3.4203802010789293
2439,2015-09-08,24.76557381905115,29.435533080754794,10.665180838131088,40.55314854825373,26.638889487284153,27.88938339102078,-13.102560750108148,-2.4338333796039997,-3.302257433807252,7.908019444632471,4.073631520624559,8.797246236703527,11.738011129161753,8.634442751466477,8.027150106832774,-2.99974029495153,-6.0705077544484345,-3.151217176394386
2440,2015-09-09,24.76557381905115,29.455903715254294,10.665180838131088,40.52353087919085,26.679459567453733,27.924571541849165,-12.995730726470963,-2.475748712003235,-3.3610155920293234,7.816416983691801,5.525325440964397,8.244859395911256,11.7464786475836,8.631235907456897,7.943072717277933,-2.9622974974677536,-6.137647057286063,-3.2114038100294997
2441,2015-09-10,24.76557381905115,29.469916675598913,10.727465607601715,40.6886132079202,26.694734008010336,27.969894506493777,-13.031609014135865,-2.520741102797216,-3.4577677331505496,7.868636894184167,3.82722735372343,8.435549202375727,11.734307465664777,8.58316818033977,7.935229539816907,-2.935578350734244,-6.336775732396399,-3.3610155920293234
2442,2015-09-11,24.76557381905115,29.512284229136384,10.728605533629969,40.70911603659525,26.76748541628133,27.927931521791457,-13.122363377404328,-2.6867780658266707,-3.4420193761824103,7.388946097618437,4.773561837248548,8.16223106548118,12.099845087432996,8.773384596776648,7.964850887447313,-2.9798589243977007,-6.536191722549654,-3.259697819388456
2443,2015-09-12,24.76557381905115,29.552732232506326,10.728605533629969,40.563621067247865,26.773404362018013,27.825712690532967,-13.142566084721848,-2.7488721956224653,-3.4900285953687713,7.226209010100671,3.686526688530339,7.462789157412448,11.832142541030501,8.629807335785372,7.914983005848394,-2.9897502018764435,-6.175387385268911,-3.199073197572021
2444,2015-09-13,24.76557381905115,29.580076400600685,10.720863616235846,40.5120988371191,26.793287360052712,27.865587456142052,-13.004580341747946,-2.821778966430553,-3.4203802010789293,7.203405521083095,3.593854233704826,7.859026979751538,11.890656172270688,8.708969906980947,8.19450550976564,-3.2089254940150327,-6.469500348050982,-3.8971343929343956
2445,2015-09-14,24.76557381905115,29.52206366816229,10.710208923978403,40.670210145254785,26.713864636570666,27.924626411570372,-13.163185371924584,-2.8490378944031876,-3.3991993789994823,7.463363045520021,3.769375904984303,8.268988209506656,12.023128895213969,8.625509334899697,8.00603417874901,-3.1419147837320724,-6.4315210999857655,-3.4265151896464454
2446,2015-09-15,24.76557381905115,29.490209192483263,10.710208923978403,40.60796039555547,26.68376400774678,27.93079523568769,-13.054704728930513,-2.8018115809166844,-3.470547459796949,7.5251007461258,4.629247975467121,7.382124365737512,12.000517261600761,8.595819511871428,7.864419904994565,-3.199073197572021,-6.550080834710321,-3.0512449834842497
2447,2015-09-16,24.76557381905115,29.452195172235562,10.714728831478542,40.63929698113614,26.673726299394236,27.949057801011108,-13.211194591110944,-2.753570716404019,-3.4966075664668135,7.581209826196346,4.468857787090705,7.6676260915849905,12.02650928142314,8.677950570294351,7.994294986415977,-3.3326045901965435,-6.040654791298754,-3.341043458842408
2448,2015-09-17,24.771931291176422,29.42949511196308,10.759667280669499,40.509775733495516,26.615296493752922,27.976642242029055,-13.054704728930513,-2.7822350992915865,-3.4673371841667002,7.061334366910438,3.8807180795997307,8.347353412124338,12.465104440406861,8.588210678651517,7.942362237674335,-3.725543438485528,-6.571283042360924,-3.2728041668937564
2449,2015-09-18,24.80647110755387,29.363159344092285,10.759667280669499,40.60551708117029,26.57077211253132,27.958307071850065,-13.122363377404328,-2.7364496756239083,-3.493312670569961,7.524021415206125,4.107820025623524,8.344980368770571,11.99137458048699,8.665957964681349,8.0925452638913,-3.3049785239216125,-6.342441469932076,-3.2570970376883985
2450,2015-09-19,24.80647110755387,29.344511122674714,10.759667280669499,40.53757433785779,26.60215755753375,27.940364022720807,-13.22218371268654,-2.7379940774752822,-3.4834926243889854,7.6953031349635665,4.155361264027875,8.548885638148727,11.650301955721014,8.557374981049069,7.890956716138919,-3.125840958901011,-6.645391014514646,-3.0966581921439515
2451,2015-09-20,24.80647110755387,29.455939432146963,10.771302070953169,40.43527579175151,26.736465669399077,27.93338004898628,-13.097670764813957,-2.7936080894638566,-3.516608233173483,7.5688956634069955,2.9091935121367523,8.193953023563742,11.599378352700427,8.764365720529808,8.24380842366528,-3.101092789211817,-6.482487543577793,-3.7214026458194964
2452,2015-09-21,24.80647110755387,29.50918393812104,10.777705507988376,40.51324698326347,26.739432022938175,27.925290966930326,-13.15799055504748,-2.810082926667362,-3.5370171048046903,7.940583827104244,3.1405250184555316,8.496378051702317,11.787119481191297,8.74909824839902,8.136810863675537,-2.997734276224664,-6.508979159024769,-3.2887619523323672
2453,2015-09-22,24.80647110755387,29.52172457582912,10.777705507988376,40.624836888564495,26.739668901083398,27.865245272936175,-13.092804575162784,-2.8542327112802917,-3.503230107227307,7.853216388156072,3.242475157118525,8.378850241794492,11.825009863981029,8.825265953515752,8.206037762778815,-3.0661547378505367,-6.502290170873972,-3.366795954944823
2454,2015-09-23,24.80647110755387,29.56187201397111,10.776035361462364,40.655537963523024,26.80751606173986,27.97877952950284,-13.112413046551161,-2.8967923256990873,-3.4900285953687713,7.700295203420117,2.7614013765992045,8.1886891244442,11.784798226215246,8.909775673693389,7.994294986415977,-3.1055471395611978,-6.653113060608557,-3.789805372703897
2455,2015-09-24,24.80647110755387,29.581096469874918,10.754023023344816,40.612669050533434,26.801410025199104,27.936337882720363,-13.184238781122417,-2.95075890791126,-3.4769990950784373,7.718240951959316,3.751478595870456,8.00836557031292,11.737883369350026,8.736168065858228,7.943072717277933,-3.101092789211817,-6.550080834710321,-3.6969116258112007
2456,2015-09-25,24.80647110755387,29.573651975504596,10.754023023344816,40.668218131743465,26.81791429255408,27.93374976749645,-13.0688226104763,-3.0576076772720784,-3.503230107227307,7.824445930877619,4.469327553075684,7.8628820346414905,11.759801167779685,8.674367865788236,8.144388865547622,-2.997734276224664,-6.645391014514646,-3.5267606046375013
2457,2015-09-26,24.80647110755387,29.60882445829168,10.754023023344816,40.695768059666456,26.81146212243128,27.906487619296506,-13.211194591110944,-3.1419147837320724,-3.473768074496991,7.633369649679584,3.4409628182215712,7.847371836159788,11.656809335298806,8.683893367307235,7.847371836159788,-2.9818293683849997,-6.767993336606978,-3.725543438485528
2458,2015-09-27,24.80647110755387,29.612423403080886,10.749441653339831,40.60064893300767,26.7787779802979,27.895021778313268,-13.102560750108148,-3.128121461599737,-3.4802405890026082,7.3914152346753585,3.9040916351018655,7.478169694159785,11.595426686481972,8.658692753689937,8.18004072349016,-3.0512449834842497,-6.821577582741084,-3.979231755121596
2459,2015-09-28,24.80647110755387,29.54013333381889,10.745291779083457,40.55000875024436,26.693038353508157,27.97061895405491,-13.078346491987555,-3.1844743981508685,-3.3843402645957323,7.848543482456679,4.335851797553269,8.451053388911692,11.838098389843973,8.719807451477955,8.214194414852564,-3.101092789211817,-6.915787450679401,-3.83970234384852
2460,2015-09-29,24.80647110755387,29.432282383669822,10.745291779083457,40.72963595560307,26.573340197377526,27.966484105159473,-13.05938857824294,-3.139602643973693,-3.4420193761824103,7.98139158158007,3.7719560165310275,8.762333040602343,11.852891590845697,8.65486599654131,8.216898580913613,-3.0704558197499274,-6.953799217483544,-3.486755270023802
2461,2015-09-30,24.80647110755387,29.358286913320843,10.751863403111642,40.70834072252593,26.530948118825126,27.95154627293618,-13.20032491887404,-2.9818293683849997,-3.423442990609475,7.784889295655098,4.065893646048085,8.324093761450404,11.847252545245054,8.677609912822142,8.15908865466791,-3.092243173934835,-6.949619483080836,-3.789805372703897
2462,2015-10-01,24.81760870026707,29.36318671400708,10.784399780508467,40.64954612544604,26.62404053319782,27.925828533037105,-13.137477015214376,-2.95075890791126,-3.540459448995663,7.929846429742503,4.067230269730529,8.043663352393944,11.806922555654772,8.76732914779405,8.029432840581244,-2.9778923554256598,-6.957996495418884,-3.4545981583892704
2463,2015-10-02,24.831073102910146,29.41973124351432,10.784399780508467,40.52140585551564,26.65942344679134,27.928585479404486,-13.083142664251048,-3.0344731018704216,-3.3991993789994823,7.981049759665957,2.8089206514871714,7.428333194190806,11.846593774258707,8.70996000607173,8.031060180240619,-3.1212954965293367,-6.821577582741084,-3.571985702642437
2464,2015-10-03,24.831073102910146,29.470111321592764,10.784399780508467,40.62665993353903,26.69188476560516,27.992597995585392,-13.137477015214376,-3.0597376035299035,-3.499913354601313,7.598399329323964,2.634116572724088,7.777373602657861,11.69041871757421,8.718009330846357,7.940583827104244,-3.139602643973693,-6.803395263657894,-3.259697819388456
2465,2015-10-04,24.831073102910146,29.456495731716313,10.779435341793006,40.68407596880244,26.639729429276496,27.984408542603326,-13.137477015214376,-3.0704558197499274,-3.4295968561838532,7.612336837167746,3.34240233515165,7.771067086065406,11.546147452461131,8.798454696065095,8.188966863648876,-3.107781777362614,-6.947536148993982,-3.759301918410482
2466,2015-10-05,24.831073102910146,29.4691218987103,10.77664111193259,40.669943573393965,26.678050532479634,28.01571596738605,-13.122363377404328,-3.1055471395611978,-3.4673371841667002,7.868636894184167,2.847290268193714,8.010359588919783,11.739224033977738,8.744966011114109,8.120886021092838,-3.1122660898099426,-6.717134919373487,-3.417326763592039
2467,2015-10-06,24.831073102910146,29.4678288928485,10.77664111193259,40.637417905317015,26.63267772614416,27.974519921752723,-13.147681185388619,-3.1629681929299047,-3.4577677331505496,7.984462732262196,3.887320392787774,8.255308811785596,11.880120874234281,8.77307495131822,8.164794804244766,-3.1349943408874985,-6.946496107298568,-3.396209840151116
2468,2015-10-07,24.831073102910146,29.420033100174177,10.787812788403233,40.56835082516277,26.628554671501774,27.989579768335346,-13.13241371325783,-3.0988730324735045,-3.4265151896464454,7.898411092811599,3.3161840073351985,7.945555428253489,11.811532640555026,8.870803443982124,8.178358165605836,-3.092243173934835,-6.830794237846009,-3.313186504339442
2469,2015-10-08,24.831073102910146,29.419071121071436,10.81629221512545,40.570310943650114,26.650729554550765,27.98204725421847,-13.092804575162784,-3.144232281872435,-3.519980917652122,8.160803920954665,3.3045396276207204,7.826842098158293,11.850882313295632,8.843037724962366,8.096817470572319,-3.0640111143072857,-6.868534565828856,-3.6082215510964817
2470,2015-10-09,24.831073102910146,29.443013122366345,10.81629221512545,40.58262611269498,26.622807198965944,27.93822348959831,-13.211194591110944,-3.083471187861998,-3.4673371841667002,7.976251943745623,3.079107882475042,8.043342170441608,11.648487294861157,8.81922185757494,8.286521373681236,-3.0138962441816624,-6.812445099177812,-3.8824642031866015
2471,2015-10-10,24.831073102910146,29.42803045427068,10.81629221512545,40.55857447011241,26.61104567287377,27.98857935931364,-12.944217192020854,-3.094448246493149,-3.4545981583892704,7.737616282857904,2.5321082512722946,7.655864017616056,11.750721147616753,8.784009071186633,8.334471554600944,-3.0407296394847267,-6.803395263657894,-3.907035463917107
2472,2015-10-11,24.831073102910146,29.445764151147724,10.801593946976432,40.71690565723041,26.668572497647556,27.959382950584928,-13.18957212709778,-3.1326981286271485,-3.4577677331505496,7.733245646529795,2.7685807008422425,8.420021279663963,11.556023267872952,8.70334075304372,8.220133957151859,-3.0878475624617967,-6.971760608958049,-4.028556821684098
2473,2015-10-12,24.831073102910146,29.44666030487875,10.794911656680155,40.60981765524879,26.679762321794634,27.942498496579354,-13.102560750108148,-3.123565645063876,-3.40822199659912,7.8528278122817445,3.258673294742267,7.997326822998097,11.807593081595721,8.7937637591133,8.448700194970938,-3.061872076058536,-6.878196476740593,-4.312500572025272
2474,2015-10-13,24.831073102910146,29.480529241260385,10.794911656680155,40.57117505578863,26.709553940168988,27.98053885972769,-13.097670764813957,-3.191747157479948,-3.4357888264317746,8.025516386489008,3.6078320752606143,8.36474106822456,11.811109696188163,8.827321452697849,8.383433201236713,-3.083471187861998,-6.803395263657894,-4.595219855134923
2475,2015-10-14,24.831073102910146,29.500121944857057,10.794686091998527,40.648111832348114,26.70006048651311,27.974642010951342,-13.054704728930513,-3.286084574561651,-3.4326880487535263,8.005367067316664,4.414505925415808,8.15908865466791,11.862405588148432,8.829079952564836,8.572249397164315,-3.0344731018704216,-6.9228689167921855,-4.79029567011478
2476,2015-10-15,24.831660401835034,29.45707967387768,10.79368068528841,40.707106444465566,26.64461911099753,27.92542143944919,-13.013508972492247,-3.2941383093687477,-3.438899248846167,8.109525659752872,4.194295472312383,8.235890725928495,11.940341218528257,8.77940359789435,8.39728289474368,-3.055482277959765,-6.4630694577206915,-4.6617405374764855
2477,2015-10-16,24.832233384925193,29.391445009392957,10.79368068528841,40.70420667071233,26.572602765012565,27.94728231228207,-13.13241371325783,-3.2114038100294997,-3.438899248846167,8.11312710422178,3.3687774904060444,8.214194414852564,11.871592423529753,8.823942326585245,8.403352374992478,-2.966173471312447,-6.371261908467568,-4.448166437178426
2478,2015-10-17,24.832233384925193,29.42348052193603,10.79368068528841,40.57057204243226,26.6449257754471,27.952553636963895,-13.022518042434612,-3.2649197633696074,-3.4451492691913383,8.031710375322042,2.9956322685536576,8.254788926148725,11.818754382903046,8.789812386190972,8.66681936537205,-2.928073625080176,-6.897804948128969,-4.744432253321599
2479,2015-10-18,24.832233384925193,29.41842426549581,10.774069368316633,40.590246889878046,26.616112800427718,27.942146802628617,-12.986958740398126,-3.2675409968494815,-3.4900285953687713,7.772331575169614,2.7065824578271753,9.002085433155724,11.691581980364234,8.776630098427717,8.487764380725425,-2.9759296462578115,-6.830794237846009,-4.714985051995298
2480,2015-10-19,24.832233384925193,29.409628944754186,10.760728671615707,40.722836379993645,26.611922977706982,27.91187419018454,-13.00014574468008,-3.3214624136433017,-3.402197881995739,7.906178840394815,3.663920556072741,8.193676665955241,11.876206540293897,8.795430805040018,8.361240889642351,-2.958436488810294,-7.027665575654694,-4.29768548624013
2481,2015-10-20,24.832233384925193,29.394891557860785,10.760728671615707,40.597458255407915,26.607719220059195,27.95610938055202,-13.112413046551161,-3.3326045901965435,-3.417326763592039,7.978653729082731,3.7291813133873037,8.09132127353041,11.892874454833633,8.682199026000504,8.364042011922063,-2.8507665033038054,-6.95170716651132,-4.3351430487750315
2482,2015-10-21,24.832233384925193,29.401838994932497,10.768569197003542,40.56062809591478,26.606632593723383,28.013299853233846,-12.956848938926756,-3.4357888264317746,-3.387294476493164,7.820037989458753,3.9124629086565315,8.005700678662542,11.918757172539264,8.729397122692061,8.906257878156621,-2.9818293683849997,-7.223836825955616,-4.722828229456324
2483,2015-10-22,24.832233384925193,29.377519789932393,10.79914691380121,40.706786960229685,26.555538163012006,28.032358766052425,-13.064094469280352,-3.3843402645957323,-3.519980917652122,7.959275960116396,3.8536732940396745,8.630700432209832,11.899914265830787,8.696008608880904,8.406485069431817,-2.913231052042247,-6.897804948128969,-4.509860006183766
2484,2015-10-23,24.832233384925193,29.402375559691325,10.79914691380121,40.631042820515965,26.665366029576003,27.97451193575595,-12.961095229808206,-3.2264040912889924,-3.4326880487535263,7.918992488165245,4.1165136682431465,8.193400231952097,11.872828194001302,8.837536046107568,8.566935283311052,-2.8913722582297483,-6.821577582741084,-4.648077686999368
2485,2015-10-24,24.832233384925193,29.469708807971585,10.79914691380121,40.63077743705797,26.716509711045312,27.95662003320605,-12.978263033430572,-3.2941383093687477,-3.4295968561838532,7.886081401775745,2.150132969802369,7.814803429489359,11.849276265646967,8.757940876678804,8.650499558724462,-2.9243422774673182,-6.991136887921188,-4.595219855134923
2486,2015-10-25,24.832233384925193,29.51646116783683,10.80314064325726,40.684579098384226,26.752560507227752,28.00566184592519,-12.931743017795679,-3.2138882833571616,-3.4769990950784373,8.021256180143997,3.3297013799570854,8.254268770090183,11.785491361537675,8.670772279344538,8.748304912379623,-2.9058915695542016,-6.939245946073508,-4.731867839034049
2487,2015-10-26,24.832233384925193,29.5091172756707,10.804603731039336,40.67672849009543,26.713110120516074,27.940859992975316,-12.887291255224845,-3.1796551117149194,-3.470547459796949,8.232706009860976,4.344558385058974,7.979681302387741,11.663377886089789,8.689127655323706,8.74623928838306,-2.73029581004953,-6.759335273863864,-4.660682895918351
2488,2015-10-27,24.832233384925193,29.5092258473571,10.804603731039336,40.70999575517441,26.772071823846986,27.995374491271384,-13.00014574468008,-2.935578350734244,-3.3784578946926658,8.140315540159985,5.426750158369665,7.85979918056211,11.942061525740565,8.822322177471738,8.846928500099018,-2.8967923256990873,-6.087975447488826,-4.823326195791262
2489,2015-10-28,24.832233384925193,29.55465526902622,10.809707746332515,40.612416635028644,26.775867574252267,28.069976595124906,-12.927619300611816,-2.9095545773129388,-3.5613661338149765,8.224163512637862,4.764018386596404,7.830425617820331,11.983154068907261,8.901911226379612,8.651024539049757,-2.8699810682484306,-6.645391014514646,-4.226733750267846
2490,2015-10-29,24.85113032707733,29.582641212190453,10.822993111312226,40.60914944270139,26.84820751094437,27.930676776223926,-12.814878677656369,-2.7410900551804103,-3.387294476493164,8.390949464841986,4.259025319951097,8.515391569469609,11.98860669608804,8.966483779064431,8.869116865929483,-2.7287632426997517,-6.371261908467568,-4.110473944151984
2491,2015-10-30,24.85448834534531,29.636359906495706,10.822993111312226,40.7514435902432,26.90778948318219,27.98816823352865,-12.785891140783116,-2.7318307297676134,-3.2314546070750607,8.483429561263428,5.153621020000026,8.889721799278137,12.02289472215901,8.97979449089521,8.985695694535705,-2.772588722239781,-6.250235276065343,-3.868006120011372
2492,2015-10-31,24.85448834534531,29.684232522037636,10.822993111312226,40.7708637818424,26.962531903809605,27.99275816929488,-12.965359628594664,-2.952672784093544,-3.313186504339442,8.216898580913613,3.5613585337860965,8.165079258805068,11.952811323280523,8.93022956502072,9.36417671669105,-2.8268337370921772,-6.22972173623224,-4.876978909283582
2493,2015-11-01,24.85448834534531,29.682662054292596,10.805679360030782,40.687881936616236,26.978539695592115,27.969541930694238,-12.859999112936837,-2.96423360649462,-3.2570970376883985,8.146998697389993,2.9977801751712914,8.600062669238532,11.933837322067419,8.841448244098858,8.279950715722526,-2.8682189532550315,-6.10575369351011,-4.154094566627875
2494,2015-11-02,24.85448834534531,29.670909406128082,10.798186858166806,40.69896384987739,26.92668867803023,27.993729696896228,-12.807552637564296,-2.843869924244745,-3.18689277901515,8.477620416296414,4.039307426292192,8.558143177745192,12.054988093658062,8.788440957404594,8.587651655064798,-2.7333680090865,-6.38896148556697,-3.902072674574978
2495,2015-11-03,24.85448834534531,29.623376542311462,10.798186858166806,40.73745295941521,26.89746957839023,28.011103466205793,-12.700368967344954,-2.8594546552614433,-3.1326981286271485,8.864605368075784,4.382289100226784,9.09884999594282,12.13461423710343,8.90910013492555,8.846784666945227,-2.647896278282463,-6.406979991069647,-3.6888794541139363
2496,2015-11-04,24.85448834534531,29.67775694197362,10.801797596374334,40.69369836003978,26.95461963283183,27.95838206237993,-12.496424946537834,-2.9778923554256598,-2.993734270891318,10.03688143570666,4.671145174911624,8.846784666945227,12.226086034928187,8.85893722196655,9.043458999670106,-2.3136460403534707,-6.684611727667927,-3.241632811990817
2497,2015-11-05,24.85448834534531,29.656862668648348,10.811221781727163,40.67291586926972,26.91630558384051,28.020873132027116,-12.64923962082235,-2.954590330222816,-3.2365307601069215,9.000606507571892,3.756841794786364,8.946244609330543,12.115398204067876,8.922391597295857,8.723882104658486,-2.5902671654458267,-6.630123542383857,-3.3784578946926658
2498,2015-11-06,24.85448834534531,29.65814676966772,10.811221781727163,40.64982151107631,26.920584569358304,28.009168769048948,-12.710253726577497,-2.9897502018764435,-3.313186504339442,8.712101863715663,4.67155699798328,8.587465244401569,12.024238969702942,8.97233695775495,8.97259066827261,-2.629701234691234,-6.3089187778934335,-4.104394898075602
2499,2015-11-07,24.85448834534531,29.652557366505757,10.811221781727163,40.70249714595624,26.89297784981093,28.00774122250507,-12.68733946705462,-2.9700645268054133,-3.3639015969184585,8.645058562414134,3.562749176969724,8.441822884391462,11.927317277894913,9.305286849285137,8.605753368395717,-2.727233020518984,-5.9294291561885295,-4.305065593537753
2500,2015-11-08,24.85448834534531,29.673446912962373,10.825680830062897,40.65470204949314,26.93552343930982,27.981644512051844,-12.733705387612545,-2.935578350734244,-3.3077070385748164,8.603737792816423,4.233381604239311,8.011686729127847,11.79366600060496,9.426499589515949,8.78216942633238,-2.6926690990639077,-6.087975447488826,-4.110473944151984
2501,2015-11-09,24.85448834534531,29.67924263464952,10.828956039676049,40.598478860642054,26.93094016747914,28.03402748632563,-12.624622993186994,-2.875286120478124,-3.4265151896464454,8.875985891325971,4.845894289774693,8.502485562543963,11.980970928259799,8.94754601503218,8.946374826141717,-2.6664285264113907,-6.495645628155304,-4.268697949366879
2502,2015-11-10,24.85448834534531,29.68000367257739,10.828956039676049,40.698773779352464,26.948596929062724,27.938312730062417,-12.77170650579116,-2.9224818118143983,-3.4900285953687713,8.790116892892472,4.678652962747895,8.93840040647301,11.994215166232932,9.005895898094458,8.556413904569519,-2.7181005369557116,-6.292569639891903,-3.6156289923743437
2503,2015-11-11,24.885282757486042,29.668760124803317,10.822713971062377,40.78576630282079,26.955799286698102,27.941803193188296,-12.863852682252828,-3.061872076058536,-3.4769990950784373,8.866581653303996,3.219115796072808,8.685753832960154,11.975155205692987,9.231808278591423,8.710784340468424,-2.8895720777256004,-6.260652036923599,-3.830443018435723
2504,2015-11-12,24.910618767897788,29.678222762242218,10.79914691380121,40.7846196985474,26.971948657869817,27.93812992059048,-12.871604659057146,-3.0661547378505367,-3.423442990609475,8.738735461363474,3.2224295030674983,8.434897948689407,11.968360992853032,9.162619635764772,8.688959234270676,-2.928073625080176,-6.0705077544484345,-3.9845936982629815
2505,2015-11-13,24.910618767897788,29.694086972893302,10.79914691380121,40.804852163335376,26.993017466058244,27.964360445601315,-12.87941719879394,-3.0533613863906273,-3.414282621210811,8.722254235179681,3.9519550040194917,8.512381634419015,11.949029697710374,8.973478148521036,8.55564437779049,-2.8949823704538478,-6.419175264163466,-3.275446176356595
2506,2015-11-14,24.910618767897788,29.699549247211536,10.79914691380121,40.75513202964261,27.005282082892105,27.915885772639086,-12.948410070280891,-3.0491330502811063,-3.417326763592039,8.830835365537549,3.557260517293743,8.58615939588096,11.920601460597773,8.88336291691676,8.676075516476429,-2.913231052042247,-6.079203461415989,-3.4802405890026082
